in_id,out_id,year,hour,speed,flow
101001,102004,2020/7/11,21,86.468375,8
101001,102004,2020/7/11,22,94.527,5
101001,102004,2020/7/11,23,86.1913333,6
101001,102004,2020/7/12,0,36.514,2
101001,102004,2020/7/12,4,23.405,1
101001,102004,2020/7/12,6,110.319375,8
101001,102004,2020/7/12,7,97.9749333,15
101001,102004,2020/7/12,8,96.2732857,14
101001,102004,2020/7/12,9,102.1687222,18
101001,102004,2020/7/12,10,89.8675,26
101001,102004,2020/7/12,11,99.11732140000001,28
101001,102004,2020/7/12,12,88.126,8
101001,102004,2020/7/12,13,92.6655417,24
101001,102004,2020/7/12,14,97.0353333,21
101001,102004,2020/7/12,15,79.2086667,15
101001,102004,2020/7/12,16,95.5395238,21
101001,102004,2020/7/12,17,95.5956818,22
101001,102004,2020/7/12,18,90.8555,16
101001,102004,2020/7/12,19,98.4418,10
101001,102004,2020/7/12,20,88.05315379999999,13
101001,102004,2020/7/12,21,99.9880833,12
101001,102004,2020/7/12,22,92.427,9
101001,102004,2020/7/12,23,92.92,4
101001,102004,2020/7/13,0,84.87299999999999,2
101001,102004,2020/7/13,2,73.882,1
101001,102004,2020/7/13,3,45.714,1
101001,102004,2020/7/13,4,95.15899999999999,1
101001,102004,2020/7/13,5,109.70299999999999,3
101001,102004,2020/7/13,6,101.0850833,12
101001,102004,2020/7/13,7,103.9110789,38
101001,102004,2020/7/13,8,95.60602940000001,34
101001,102004,2020/7/13,9,78.42204170000001,24
101001,102004,2020/7/13,10,89.6541053,19
101001,102004,2020/7/13,11,89.99828000000001,25
101001,102004,2020/7/13,12,86.0756,20
101001,102004,2020/7/13,13,90.90461540000001,26
101001,102004,2020/7/13,14,86.8931875,16
101001,102004,2020/7/13,15,87.0455,10
101001,102004,2020/7/13,16,90.5925625,16
101001,102004,2020/7/13,17,88.0400667,15
101001,102004,2020/7/13,18,81.5252308,13
101001,102004,2020/7/13,19,104.32088890000001,9
101001,102004,2020/7/13,20,92.3339,10
101001,102004,2020/7/13,21,72.7322308,13
101001,102004,2020/7/13,22,89.0188333,6
101001,102004,2020/7/13,23,38.0335,2
101001,102004,2020/7/14,0,63.3605,2
101001,102004,2020/7/14,1,114.26799999999999,1
101001,102004,2020/7/14,2,89.81299999999999,1
101001,102004,2020/7/14,3,58.672,1
101001,102004,2020/7/14,4,111.90700000000001,1
101001,102004,2020/7/14,6,102.0859,10
101001,102004,2020/7/14,7,98.5101034,29
101001,102004,2020/7/14,8,96.18840429999999,47
101001,102004,2020/7/14,9,82.0207188,32
101001,102004,2020/7/14,10,88.03882349999999,17
101001,102004,2020/7/14,11,86.2331875,16
101001,102004,2020/7/14,12,85.0014118,17
101001,102004,2020/7/14,13,90.2869474,19
101001,102004,2020/7/14,14,92.3793333,15
101001,102004,2020/7/14,15,83.4210476,21
101001,102004,2020/7/14,16,94.0183333,12
101001,102004,2020/7/14,17,83.5800833,12
101001,102004,2020/7/14,18,97.9235,10
101001,102004,2020/7/14,19,99.6844444,9
101001,102004,2020/7/14,20,82.5014,5
101001,102004,2020/7/14,21,86.9335385,13
101001,102004,2020/7/14,22,101.18475,4
101001,102004,2020/7/14,23,98.65483329999999,6
101001,102004,2020/7/15,0,61.465,1
101001,102004,2020/7/15,1,89.899,2
101001,102004,2020/7/15,3,59.06399999999999,1
101001,102004,2020/7/15,4,90.9755,2
101001,102004,2020/7/15,5,49.2886667,3
101001,102004,2020/7/15,6,94.7090588,17
101001,102004,2020/7/15,7,106.40525,36
101001,102004,2020/7/15,8,91.31576319999999,38
101001,102004,2020/7/15,9,88.7050313,32
101001,102004,2020/7/15,10,94.59063640000001,22
101001,102004,2020/7/15,11,90.41275,16
101001,102004,2020/7/15,12,93.9991875,16
101001,102004,2020/7/15,13,94.95735,20
101001,102004,2020/7/15,14,90.5127826,23
101001,102004,2020/7/15,15,104.18275,12
101001,102004,2020/7/15,16,88.6320667,15
101001,102004,2020/7/15,17,91.8443333,18
101001,102004,2020/7/15,18,84.087375,8
101001,102004,2020/7/15,19,91.6715455,11
101001,102004,2020/7/15,20,83.88375,8
101001,102004,2020/7/15,21,77.0576429,14
101001,102004,2020/7/15,22,91.4595556,9
101001,102004,2020/7/15,23,84.3938571,7
101001,102004,2020/7/16,0,49.833,2
101001,102004,2020/7/16,4,107.53399999999999,1
101001,102004,2020/7/16,5,109.71266670000001,3
101001,102004,2020/7/16,6,105.8633333,6
101001,102004,2020/7/16,7,99.0399231,39
101001,102004,2020/7/16,8,97.7680625,32
101001,102004,2020/7/16,9,101.02799999999999,17
101001,102004,2020/7/16,10,97.51575,20
101001,102004,2020/7/16,11,90.00295,20
101001,102004,2020/7/16,12,80.4728235,17
101001,102004,2020/7/16,13,99.0187273,11
101001,102004,2020/7/16,14,91.39827779999999,18
101001,102004,2020/7/16,15,88.93968000000001,25
101001,102004,2020/7/16,16,96.5724667,15
101001,102004,2020/7/16,17,103.46253850000001,13
101001,102004,2020/7/16,18,82.289875,8
101001,102004,2020/7/16,19,84.0741333,15
101001,102004,2020/7/16,20,93.32925,4
101001,102004,2020/7/16,21,76.8067,10
101001,102004,2020/7/16,22,87.44957140000001,14
101001,102004,2020/7/16,23,64.2187778,9
101001,102004,2020/7/17,1,98.916,1
101001,102004,2020/7/17,2,112.961,1
101001,102004,2020/7/17,4,74.87100000000001,1
101001,102004,2020/7/17,5,103.81,1
101001,102004,2020/7/17,6,97.3961875,16
101001,102004,2020/7/17,7,108.12899999999999,33
101001,102004,2020/7/17,8,96.8688158,38
101001,102004,2020/7/17,9,86.2637895,19
101001,102004,2020/7/17,10,91.655125,24
101001,102004,2020/7/17,11,82.68040909999999,22
101001,102004,2020/7/17,12,75.03011109999998,18
101001,102004,2020/7/17,13,82.5984545,22
101001,102004,2020/7/17,14,90.940125,16
101001,102004,2020/7/17,15,88.25075,20
101001,102004,2020/7/17,16,88.479,14
101001,102004,2020/7/17,17,88.1031667,18
101001,102004,2020/7/17,18,69.2729,10
101001,102004,2020/7/17,19,86.0693125,16
101001,102004,2020/7/17,20,93.8581538,13
101001,102004,2020/7/17,21,58.2883333,6
101001,102004,2020/7/17,22,73.45,6
101001,102004,2020/7/17,23,86.4766,5
101001,102004,2020/7/18,0,88.68425,4
101001,102004,2020/7/18,1,46.923,2
101001,102004,2020/7/18,5,93.2965,2
101001,102004,2020/7/18,6,97.794,12
101001,102004,2020/7/18,7,100.2534074,27
101001,102004,2020/7/18,8,99.0814,20
101001,102004,2020/7/18,9,91.90061290000001,31
101001,102004,2020/7/18,10,91.6852593,27
101001,102004,2020/7/18,11,85.18942109999999,19
101001,102004,2020/7/18,12,89.5731739,23
101001,102004,2020/7/18,13,99.9765789,19
101001,102004,2020/7/18,14,91.8025,24
101001,102004,2020/7/18,15,91.805625,8
101001,102004,2020/7/18,16,87.06235,20
101001,102004,2020/7/18,17,84.2426842,19
101001,102004,2020/7/18,18,86.4038333,12
101001,102004,2020/7/18,19,83.4994,15
101001,102004,2020/7/18,20,83.2125,14
101001,102004,2020/7/18,21,85.4107692,13
101001,102004,2020/7/18,22,93.6401667,6
101001,102004,2020/7/18,23,84.4551111,9
101001,102004,2020/7/19,0,87.0193333,3
101001,102004,2020/7/19,1,96.861,1
101001,102004,2020/7/19,2,76.125,2
101001,102004,2020/7/19,4,77.13,2
101001,102004,2020/7/19,5,70.5,1
101001,102004,2020/7/19,6,99.4614,5
101001,102004,2020/7/19,7,102.1796667,27
101001,102004,2020/7/19,8,87.8316154,26
101001,102004,2020/7/19,9,97.5848421,19
101001,102004,2020/7/19,10,87.2001143,35
101001,102004,2020/7/19,11,95.845375,32
101001,102004,2020/7/19,12,89.8196667,15
101001,102004,2020/7/19,13,93.3447895,19
101001,102004,2020/7/19,14,78.1274667,15
101001,102004,2020/7/19,15,80.68925,16
101001,102004,2020/7/19,16,94.02392859999999,14
101001,102004,2020/7/19,17,96.7474667,15
101001,102004,2020/7/19,18,94.1081667,12
101001,102004,2020/7/19,19,106.77458329999999,12
101001,102004,2020/7/19,20,87.120125,8
101001,102004,2020/7/19,21,81.934625,8
101001,102004,2020/7/19,22,87.82125,8
101001,102004,2020/7/19,23,71.3826667,6
101001,102004,2020/7/20,0,76.7265,2
101001,102004,2020/7/20,1,43.6495,2
101001,102004,2020/7/20,2,61.285,1
101001,102004,2020/7/20,5,105.50725,4
101001,102004,2020/7/20,6,108.288,17
101001,102004,2020/7/20,7,99.4735333,45
101001,102004,2020/7/20,8,103.5883939,33
101001,102004,2020/7/20,9,94.27521429999999,28
101001,102004,2020/7/20,10,101.39488890000001,18
101001,102004,2020/7/20,11,92.6960833,24
101001,102004,2020/7/20,12,89.63890909999999,22
101001,102004,2020/7/20,13,90.9953913,23
101001,102004,2020/7/20,14,82.3058235,17
101001,102004,2020/7/20,15,89.7936667,21
101001,102004,2020/7/20,16,102.62042109999999,19
101001,102004,2020/7/20,17,94.2348095,21
101001,102004,2020/7/20,18,95.536625,8
101001,102004,2020/7/20,19,93.4610667,15
101001,102004,2020/7/20,20,86.6574615,13
101001,102004,2020/7/20,21,84.5363333,6
101001,102004,2020/7/20,22,95.715375,8
101001,102004,2020/7/20,23,102.243,3
101001,102004,2020/7/21,0,76.0086667,3
101001,102004,2020/7/21,2,75.69066670000001,3
101001,102004,2020/7/21,5,71.613,1
101001,102004,2020/7/21,6,106.9676364,11
101001,102004,2020/7/21,7,105.8336364,33
101001,102004,2020/7/21,8,95.4658235,34
101001,102004,2020/7/21,9,96.2983043,23
101001,102004,2020/7/21,10,88.2725,22
101001,102004,2020/7/21,11,91.51075,20
101001,102004,2020/7/21,12,91.5950625,16
101001,102004,2020/7/21,13,86.2292353,17
101001,102004,2020/7/21,14,83.476,16
101001,102004,2020/7/21,15,86.7877619,21
101001,102004,2020/7/21,16,87.8615556,18
101001,102004,2020/7/21,17,98.13077779999999,9
101001,102004,2020/7/21,18,91.4045625,16
101001,102004,2020/7/21,19,101.3725714,7
101001,102004,2020/7/21,20,79.0738667,15
101001,102004,2020/7/21,21,102.9826667,9
101001,102004,2020/7/21,22,93.5296667,6
101001,102004,2020/7/21,23,76.74600000000001,4
101001,102004,2020/7/22,0,37.8696,5
101001,102004,2020/7/22,1,7.72,1
101001,102004,2020/7/22,4,80.1235,2
101001,102004,2020/7/22,5,89.8025,4
101001,102004,2020/7/22,6,105.38775,16
101001,102004,2020/7/22,7,94.0676129,31
101001,102004,2020/7/22,8,101.35437929999999,29
101001,102004,2020/7/22,9,85.02922729999999,22
101001,102004,2020/7/22,10,93.4897778,18
101001,102004,2020/7/22,11,87.2693,20
101001,102004,2020/7/22,12,99.89042859999999,14
101001,102004,2020/7/22,13,90.5400645,31
101001,102004,2020/7/22,14,96.3767083,24
101001,102004,2020/7/22,15,84.0912,20
101001,102004,2020/7/22,16,88.41208329999999,24
101001,102004,2020/7/22,17,86.6970625,16
101001,102004,2020/7/22,18,96.0116429,14
101001,102004,2020/7/22,19,98.7668333,6
101001,102004,2020/7/22,20,69.3981667,12
101001,102004,2020/7/22,21,73.65928570000001,7
101001,102004,2020/7/22,22,83.0194286,7
101001,102004,2020/7/22,23,63.286666700000005,9
101001,102004,2020/7/23,1,91.82700000000001,1
101001,102004,2020/7/23,2,96.361,1
101001,102004,2020/7/23,4,86.204,2
101001,102004,2020/7/23,5,84.863,1
101001,102004,2020/7/23,6,107.9697857,14
101001,102004,2020/7/23,7,101.4317949,39
101001,102004,2020/7/23,8,101.9272432,37
101001,102004,2020/7/23,9,85.2162692,26
101001,102004,2020/7/23,10,93.0698125,16
101001,102004,2020/7/23,11,94.9058182,11
101001,102004,2020/7/23,12,95.16685,20
101001,102004,2020/7/23,13,92.5372,15
101001,102004,2020/7/23,14,98.2981905,21
101001,102004,2020/7/23,15,96.7517727,22
101001,102004,2020/7/23,16,90.3561053,19
101001,102004,2020/7/23,17,94.0577059,17
101001,102004,2020/7/23,18,91.43175,16
101001,102004,2020/7/23,19,76.0900833,12
101001,102004,2020/7/23,20,64.9818,10
101001,102004,2020/7/23,21,79.5109167,12
101001,102004,2020/7/23,22,97.2706667,3
101001,102004,2020/7/23,23,85.0411667,6
101001,102004,2020/7/24,0,93.8354,5
101001,102004,2020/7/24,2,103.29799999999999,1
101001,102004,2020/7/24,3,32.251999999999995,2
101001,102004,2020/7/24,4,73.398,2
101001,102004,2020/7/24,5,131.3685,2
101001,102004,2020/7/24,6,105.6214,15
101001,102004,2020/7/24,7,100.84347829999999,46
101001,102004,2020/7/24,8,94.6462069,29
101001,102004,2020/7/24,9,90.98299999999999,30
101001,102004,2020/7/24,10,88.0415455,22
101001,102004,2020/7/24,11,96.8723684,19
101001,102004,2020/7/24,12,103.2457895,19
101001,102004,2020/7/24,13,98.45568,25
101001,102004,2020/7/24,14,91.6948421,19
101001,102004,2020/7/24,15,94.4098667,15
101001,102004,2020/7/24,16,86.3054375,16
101001,102004,2020/7/24,17,81.1195333,15
101001,102004,2020/7/24,18,84.1028462,13
101001,102004,2020/7/24,19,96.64399999999999,11
101001,102004,2020/7/24,20,100.09899999999999,2
101001,102004,2020/7/24,21,83.5545556,9
101001,102004,2020/7/24,22,97.3934444,9
101001,102004,2020/7/24,23,74.9953333,3
101001,102004,2020/7/25,0,82.26025,4
101001,102004,2020/7/25,1,54.718999999999994,2
101001,102004,2020/7/25,3,99.73899999999999,1
101001,102004,2020/7/25,5,91.8746,5
101001,102004,2020/7/25,6,98.20177779999999,9
101001,102004,2020/7/25,7,99.8154444,27
101001,102004,2020/7/25,8,100.3486552,29
101001,102004,2020/7/25,9,86.28219229999999,26
101001,102004,2020/7/25,10,89.11294740000001,19
101001,102004,2020/7/25,11,79.91195450000001,22
101001,102004,2020/7/25,12,91.0538095,21
101001,102004,2020/7/25,13,96.1203333,15
101001,102004,2020/7/25,14,92.3945833,12
101001,102004,2020/7/25,15,85.8180417,24
101001,102004,2020/7/25,16,99.3418462,13
101001,102004,2020/7/25,17,88.92399999999999,12
101001,102004,2020/7/25,18,84.1344545,11
101001,102004,2020/7/25,19,83.22523079999999,13
101001,102004,2020/7/25,20,82.1769167,12
101001,102004,2020/7/25,21,84.89428570000001,7
101001,102004,2020/7/25,22,88.569,5
101001,102004,2020/7/25,23,94.06714290000001,7
101001,102004,2020/7/26,0,85.7595,4
101001,102004,2020/7/26,1,58.163999999999994,1
101001,102004,2020/7/26,3,123.60799999999999,1
101001,102004,2020/7/26,4,82.135,2
101001,102004,2020/7/26,5,111.09200000000001,1
101001,102004,2020/7/26,6,93.8400833,12
101001,102004,2020/7/26,7,106.5859048,21
101001,102004,2020/7/26,8,95.3921724,29
101001,102004,2020/7/26,9,90.2823667,30
101001,102004,2020/7/26,10,87.55392309999999,26
101001,102004,2020/7/26,11,87.1492632,19
101001,102004,2020/7/26,12,93.7016667,15
101001,102004,2020/7/26,13,85.9035556,18
101001,102004,2020/7/26,14,104.7707143,21
101001,102004,2020/7/26,15,82.0474667,15
101001,102004,2020/7/26,16,90.9873077,26
101001,102004,2020/7/26,17,96.6884762,21
101001,102004,2020/7/26,18,75.56807140000001,14
101001,102004,2020/7/26,19,82.1217,10
101001,102004,2020/7/26,20,82.1167143,14
101001,102004,2020/7/26,21,90.04115379999999,13
101001,102004,2020/7/26,22,91.7797143,7
101001,102004,2020/7/26,23,78.1585714,7
101001,102004,2020/7/27,0,88.7755,2
101001,102004,2020/7/27,1,47.538999999999994,1
101001,102004,2020/7/27,2,70.678,1
101001,102004,2020/7/27,3,63.946999999999996,1
101001,102004,2020/7/27,6,100.2159,10
101001,102004,2020/7/27,7,100.0447021,47
101001,102004,2020/7/27,8,93.22713509999998,37
101001,102004,2020/7/27,9,89.7771875,32
101001,102004,2020/7/27,10,91.13952629999999,19
101001,102004,2020/7/27,11,94.2688095,21
101001,102004,2020/7/27,12,86.4115,12
101001,102004,2020/7/27,13,93.76344,25
101001,102004,2020/7/27,14,94.24185,20
101001,102004,2020/7/27,15,86.7639412,17
101001,102004,2020/7/27,16,75.31952940000001,17
101001,102004,2020/7/27,17,85.9570833,24
101001,102004,2020/7/27,18,93.98161540000001,13
101001,102004,2020/7/27,19,86.9139412,17
101001,102004,2020/7/27,20,77.3821,10
101001,102004,2020/7/27,21,79.6675,10
101001,102004,2020/7/27,22,96.3485,4
101001,102004,2020/7/27,23,76.64463640000001,11
101001,102004,2020/7/28,0,82.82,2
101001,102004,2020/7/28,3,34.6223333,3
101001,102004,2020/7/28,4,109.101,3
101001,102004,2020/7/28,5,84.39399999999999,1
101001,102004,2020/7/28,6,107.1402,10
101001,102004,2020/7/28,7,97.1569688,32
101001,102004,2020/7/28,8,95.5395455,33
101001,102004,2020/7/28,9,91.5689032,31
101001,102004,2020/7/28,10,79.6515926,27
101001,102004,2020/7/28,11,86.8417692,13
101001,102004,2020/7/28,12,86.7133571,14
101001,102004,2020/7/28,13,102.8855263,19
101001,102004,2020/7/28,14,89.2005833,24
101001,102004,2020/7/28,15,91.0879,20
101001,102004,2020/7/28,16,93.1279048,21
101001,102004,2020/7/28,17,79.1984167,12
101001,102004,2020/7/28,18,87.96152940000002,17
101001,102004,2020/7/28,19,75.7469,10
101001,102004,2020/7/28,20,88.72075,12
101001,102004,2020/7/28,21,75.98625,4
101001,102004,2020/7/28,22,85.2906667,6
101001,102004,2020/7/28,23,86.869,3
101001,102004,2020/7/29,0,72.3043333,3
101001,102004,2020/7/29,1,69.74775,4
101001,102004,2020/7/29,2,84.57600000000001,2
101001,102004,2020/7/29,4,80.92399999999999,2
101001,102004,2020/7/29,5,106.6026,5
101001,102004,2020/7/29,6,87.0836667,12
101001,102004,2020/7/29,7,105.16857140000002,28
101001,102004,2020/7/29,8,95.47797220000001,36
101001,102004,2020/7/29,9,87.08403129999999,32
101001,102004,2020/7/29,10,90.02057140000001,21
101001,102004,2020/7/29,11,86.3013333,24
101001,102004,2020/7/29,12,89.4971333,15
101001,102004,2020/7/29,13,96.06842859999999,21
101001,102004,2020/7/29,14,92.6264737,19
101001,102004,2020/7/29,15,77.93891670000001,24
101001,102004,2020/7/29,16,84.807,21
101001,102004,2020/7/29,17,90.7220526,19
101001,102004,2020/7/29,18,92.9694118,17
101001,102004,2020/7/29,19,93.2564545,11
101001,102004,2020/7/29,20,76.04336359999999,11
101001,102004,2020/7/29,21,87.0696154,13
101001,102004,2020/7/29,22,76.729125,8
101001,102004,2020/7/29,23,70.7904,5
101001,102004,2020/7/30,0,70.57,3
101001,102004,2020/7/30,3,119.64399999999999,1
101001,102004,2020/7/30,4,78.697,2
101001,102004,2020/7/30,5,108.0115,2
101001,102004,2020/7/30,6,96.24625,12
101001,102004,2020/7/30,7,104.9911429,21
101001,102004,2020/7/30,8,89.31693100000001,29
101001,102004,2020/7/30,9,90.5934,35
101001,102004,2020/7/30,10,85.4451613,31
101001,102004,2020/7/30,11,91.3431667,36
101001,102004,2020/7/30,12,84.68265,20
101001,102004,2020/7/30,13,92.0206667,21
101001,102004,2020/7/30,14,87.9166,25
101001,102004,2020/7/30,15,88.4749474,19
101001,102004,2020/7/30,16,72.0468333,12
101001,102004,2020/7/30,17,92.31025,16
101001,102004,2020/7/30,18,95.4065,12
101001,102004,2020/7/30,19,78.43544440000001,9
101001,102004,2020/7/30,20,91.45769229999999,13
101001,102004,2020/7/30,21,92.7393333,6
101001,102004,2020/7/30,22,89.0436667,3
101001,102004,2020/7/30,23,94.9448,5
101001,102004,2020/7/31,0,62.24925,4
101001,102004,2020/7/31,4,78.98,2
101001,102004,2020/7/31,5,86.97200000000001,2
101001,102004,2020/7/31,6,85.1922222,9
101001,102004,2020/7/31,7,97.5580476,21
101001,102004,2020/7/31,8,89.7729375,32
101001,102004,2020/7/31,9,87.7318684,38
101001,102004,2020/7/31,10,89.7507838,37
101001,102004,2020/7/31,11,80.3869722,36
101001,102004,2020/7/31,12,90.07626090000001,23
101001,102004,2020/7/31,13,88.6677647,17
101001,102004,2020/7/31,14,85.6235,24
101001,102004,2020/7/31,15,92.748625,24
101001,102004,2020/7/31,16,86.9260833,12
101001,102004,2020/7/31,17,94.8053,10
101001,102004,2020/7/31,18,88.109,10
101001,102004,2020/7/31,19,91.9781,10
101001,102004,2020/7/31,20,94.62815379999999,13
101001,102004,2020/7/31,21,85.3086667,6
101001,102004,2020/7/31,22,88.354,3
101001,102004,2020/7/31,23,77.745,3
101001,102004,2020/8/1,0,99.7836667,3
101001,102004,2020/8/1,1,62.218,2
101001,102004,2020/8/1,4,66.93,1
101001,102004,2020/8/1,5,82.1085,4
101001,102004,2020/8/1,6,103.1032222,18
101001,102004,2020/8/1,7,105.274,20
101001,102004,2020/8/1,8,96.1934545,22
101001,102004,2020/8/1,9,91.7463429,35
101001,102004,2020/8/1,10,96.0203333,36
101001,102004,2020/8/1,11,90.9326207,29
101001,102004,2020/8/1,12,99.1141429,21
101001,102004,2020/8/1,13,97.1264762,21
101001,102004,2020/8/1,14,96.44110529999999,19
101001,102004,2020/8/1,15,88.84814809999999,27
101001,102004,2020/8/1,16,93.71425,20
101001,102004,2020/8/1,17,88.586,19
101001,102004,2020/8/1,18,76.8004118,17
101001,102004,2020/8/1,19,91.319875,16
101001,102004,2020/8/1,20,86.6050833,12
101001,102004,2020/8/1,21,99.3718,5
101001,102004,2020/8/1,22,79.845,4
101001,102004,2020/8/1,23,69.3784,5
101001,102004,2020/8/2,0,84.7215,2
101001,102004,2020/8/2,1,116.21866670000001,3
101001,102004,2020/8/2,5,96.694,1
101001,102004,2020/8/2,6,101.7254444,9
101001,102004,2020/8/2,7,99.07553850000001,13
101001,102004,2020/8/2,8,91.2284615,26
101001,102004,2020/8/2,9,100.12799999999999,27
101001,102004,2020/8/2,10,96.42119050000001,21
101001,102004,2020/8/2,11,91.0689167,24
101001,102004,2020/8/2,12,91.28544000000001,25
101001,102004,2020/8/2,13,82.8075,18
101001,102004,2020/8/2,14,82.9215,10
101001,102004,2020/8/2,15,83.4281364,22
101001,102004,2020/8/2,16,94.56109090000001,22
101001,102004,2020/8/2,17,98.05431999999999,25
101001,102004,2020/8/2,18,96.4365,6
101001,102004,2020/8/2,19,95.3585714,14
101001,102004,2020/8/2,20,98.7902727,11
101001,102004,2020/8/2,21,97.2827,10
101001,102004,2020/8/2,22,93.10055559999999,9
101001,102004,2020/8/2,23,89.92625,4
101001,102004,2020/8/3,0,79.5443333,6
101001,102004,2020/8/3,1,94.1486667,3
101001,102004,2020/8/3,4,80.47,1
101001,102004,2020/8/3,5,86.2748333,6
101001,102004,2020/8/3,6,97.2345833,12
101001,102004,2020/8/3,7,98.73459179999999,49
101001,102004,2020/8/3,8,94.9547333,30
101001,102004,2020/8/3,9,93.6118421,19
101001,102004,2020/8/3,10,86.4393824,34
101001,102004,2020/8/3,11,93.37716,25
101001,102004,2020/8/3,12,86.08571429999999,14
101001,102004,2020/8/3,13,101.876875,16
101001,102004,2020/8/3,14,85.65664,25
101001,102004,2020/8/3,15,94.43235,20
101001,102004,2020/8/3,16,90.6220952,21
101001,102004,2020/8/3,17,89.91668,25
101001,102004,2020/8/3,18,90.0932353,17
101001,102004,2020/8/3,19,76.6518571,14
101001,102004,2020/8/3,20,92.763125,8
101001,102004,2020/8/3,21,87.72309090000002,11
101001,102004,2020/8/3,22,92.2485,6
101001,102004,2020/8/3,23,91.064,4
101001,102004,2020/8/4,0,89.1743333,3
101001,102004,2020/8/4,1,116.40799999999999,1
101001,102004,2020/8/4,2,66.77,1
101001,102004,2020/8/4,3,104.234,3
101001,102004,2020/8/4,4,73.43,1
101001,102004,2020/8/4,5,107.7295,2
101001,102004,2020/8/4,6,98.34,12
101001,102004,2020/8/4,7,95.4070833,36
101001,102004,2020/8/4,8,84.0474667,45
101001,102004,2020/8/4,9,87.2383929,28
101001,102004,2020/8/4,10,96.3496667,24
101001,102004,2020/8/4,11,91.8513636,22
101001,102004,2020/8/4,12,82.669125,24
101001,102004,2020/8/4,13,91.7128421,19
101001,102004,2020/8/4,14,89.7128182,22
101001,102004,2020/8/4,15,82.3033571,28
101001,102004,2020/8/4,16,87.8764762,21
101001,102004,2020/8/4,17,88.5593077,13
101001,102004,2020/8/4,18,83.0676429,14
101001,102004,2020/8/4,19,81.73899999999999,10
101001,102004,2020/8/4,20,93.9306667,3
101001,102004,2020/8/4,21,82.6083,10
101001,102004,2020/8/4,22,80.60871429999999,7
101001,102004,2020/8/4,23,81.2411,10
101001,102004,2020/8/5,0,52.4473333,3
101001,102004,2020/8/5,1,98.845,2
101001,102004,2020/8/5,2,60.792,2
101001,102004,2020/8/5,3,74.406,1
101001,102004,2020/8/5,5,103.02799999999999,3
101001,102004,2020/8/5,6,108.7110909,11
101001,102004,2020/8/5,7,96.23187879999999,33
101001,102004,2020/8/5,8,97.0230645,31
101001,102004,2020/8/5,9,81.3412727,33
101001,102004,2020/8/5,10,82.4067931,29
101001,102004,2020/8/5,11,77.2505,12
101001,102004,2020/8/5,12,86.2411579,19
101001,102004,2020/8/5,13,92.83213640000001,22
101001,102004,2020/8/5,14,100.08510340000001,29
101001,102004,2020/8/5,15,87.9483,20
101001,102004,2020/8/5,16,83.8536667,18
101001,102004,2020/8/5,17,88.46733329999999,21
101001,102004,2020/8/5,18,83.3960667,15
101001,102004,2020/8/5,19,64.913,5
101001,102004,2020/8/5,20,72.0175833,12
101001,102004,2020/8/5,21,93.9285,6
101001,102004,2020/8/5,22,92.5404286,7
101001,102004,2020/8/5,23,89.4627778,9
101001,102004,2020/8/6,0,88.48700000000001,1
101001,102004,2020/8/6,1,96.6466667,3
101001,102004,2020/8/6,2,50.805,2
101001,102004,2020/8/6,3,96.133,2
101001,102004,2020/8/6,4,94.5093333,3
101001,102004,2020/8/6,5,95.1446667,3
101001,102004,2020/8/6,6,94.5165714,14
101001,102004,2020/8/6,7,103.4596154,26
101001,102004,2020/8/6,8,89.9272727,33
101001,102004,2020/8/6,9,81.7465806,31
101001,102004,2020/8/6,10,81.17227270000001,22
101001,102004,2020/8/6,11,76.205,18
101001,102004,2020/8/6,12,84.79261899999999,21
101001,102004,2020/8/6,13,85.49031579999999,19
101001,102004,2020/8/6,14,90.7075,20
101001,102004,2020/8/6,15,87.2793548,31
101001,102004,2020/8/6,16,94.34235290000001,17
101001,102004,2020/8/6,17,90.8450833,24
101001,102004,2020/8/6,18,83.2864667,15
101001,102004,2020/8/6,19,69.71184620000001,13
101001,102004,2020/8/6,20,80.5371667,12
101001,102004,2020/8/6,21,97.941,6
101001,102004,2020/8/6,22,81.87,3
101001,102004,2020/8/6,23,42.82175,4
101001,102004,2020/8/7,0,76.436,2
101001,102004,2020/8/7,1,83.2875,2
101001,102004,2020/8/7,2,93.2605,2
101001,102004,2020/8/7,4,70.41,3
101001,102004,2020/8/7,5,94.47200000000001,3
101001,102004,2020/8/7,6,95.6133889,18
101001,102004,2020/8/7,7,102.8533103,29
101001,102004,2020/8/7,8,91.1575556,36
101001,102004,2020/8/7,9,84.5387917,24
101001,102004,2020/8/7,10,91.7754242,33
101001,102004,2020/8/7,11,90.821125,24
101001,102004,2020/8/7,12,78.3846,20
101001,102004,2020/8/7,13,93.7782727,22
101001,102004,2020/8/7,14,87.0425714,21
101001,102004,2020/8/7,15,77.6756522,23
101001,102004,2020/8/7,16,89.1458571,14
101001,102004,2020/8/7,17,76.9652917,24
101001,102004,2020/8/7,18,90.4029412,17
101001,102004,2020/8/7,19,94.0964,15
101001,102004,2020/8/7,20,84.8001667,6
101001,102004,2020/8/7,21,91.38075,8
101001,102004,2020/8/7,22,77.4074444,9
101001,102004,2020/8/7,23,67.828,2
101001,102004,2020/8/8,0,88.24700000000001,5
101001,102004,2020/8/8,1,1.8840000000000001,1
101001,102004,2020/8/8,4,57.952,2
101001,102004,2020/8/8,5,100.6335,2
101001,102004,2020/8/8,6,101.68228570000001,7
